,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,transactions,messaging,hours,price,special_hours
10,77KRuwwgvmKapQTl7MhpFg,burger-king-willis,Burger King,https://s3-media4.fl.yelpcdn.com/bphoto/zF7eg02wRzReSwllbXb5YA/o.jpg,True,False,https://www.yelp.com/biz/burger-king-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19368568698,(936) 856-8698,8,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'address1': '9614 Fm 1097 Rd W', 'address2': '', 'address3': None, 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['9614 Fm 1097 Rd W', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.4205256025395, 'longitude': -95.4970151}","['https://s3-media4.fl.yelpcdn.com/bphoto/zF7eg02wRzReSwllbXb5YA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/poel2LZcr0K_cRPxzuyjUw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/DmJHU3Z7u2K3BbWpk4Q8kQ/o.jpg']",['delivery'],,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,"[{'date': '2022-11-24', 'is_closed': None, 'start': '0600', 'end': '1800', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': None, 'start': '0800', 'end': '1700', 'is_overnight': False}]"
11,sH4mvvj_zTVjsrl_H6whnQ,pizza-hut-willis,Pizza Hut,https://s3-media3.fl.yelpcdn.com/bphoto/uAry7AI2BW0Dx38yjgCuZQ/o.jpg,True,False,https://www.yelp.com/biz/pizza-hut-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19368569596,(936) 856-9596,15,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'address1': '12501 Canyon Falls Blvd', 'address2': 'Unit H', 'address3': '', 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['12501 Canyon Falls Blvd', 'Unit H', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.419853686637, 'longitude': -95.4984547197819}","['https://s3-media3.fl.yelpcdn.com/bphoto/uAry7AI2BW0Dx38yjgCuZQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/qe4J5iJ0s8n_B9Bg-mg6ew/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/vK1mKgfkJ1iU3r9PPhOfpQ/o.jpg']",['delivery'],,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,
12,6FvK50j3NRh1Xs309E0LFA,dairy-queen-willis,Dairy Queen,https://s3-media2.fl.yelpcdn.com/bphoto/yu2vTsjrnDXzLCQmfB9JTw/o.jpg,True,False,https://www.yelp.com/biz/dairy-queen-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19367015050,(936) 701-5050,18,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'address1': '9870 West FM 1097', 'address2': None, 'address3': '', 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['9870 West FM 1097', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.419467151913235, 'longitude': -95.50275569561309}","['https://s3-media2.fl.yelpcdn.com/bphoto/yu2vTsjrnDXzLCQmfB9JTw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/7hbzWNSjh3v-cv9wpZoC9g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yo2tG0GmblVFf6f3lJqVXw/o.jpg']","['pickup', 'delivery']",,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,
13,sX74jgDzP8zDSx52AjNyYA,laredo-taco-company-willis-2,Laredo Taco Company,https://s3-media4.fl.yelpcdn.com/bphoto/QGdC8dIPTK1fcVmUCl5lBA/o.jpg,True,False,https://www.yelp.com/biz/laredo-taco-company-willis-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19368566471,(936) 856-6471,1,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",1.0,"{'address1': '10057 Fm 1097 Rd W / Hilltop', 'address2': None, 'address3': '', 'city': 'Willis', 'zip_code': '77378', 'country': 'US', 'state': 'TX', 'display_address': ['10057 Fm 1097 Rd W / Hilltop', 'Willis, TX 77378'], 'cross_streets': ''}","{'latitude': 30.418187, 'longitude': -95.503703}","['https://s3-media4.fl.yelpcdn.com/bphoto/QGdC8dIPTK1fcVmUCl5lBA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/heC2zx_GPboR5RnrCfARbw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/emxuAXuQanrV-yQpkJT4dg/o.jpg']",['delivery'],,"[{'open': [{'is_overnight': False, 'start': '0500', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0500', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0500', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0500', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0500', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0500', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0500', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,
14,dKIQVg71CQM8_kput7ALsw,zully-s-latin-american-kitchen-willis,Zully’s Latin American Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/kICH3ABbwJ9coV5VaptfkA/o.jpg,True,False,https://www.yelp.com/biz/zully-s-latin-american-kitchen-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19362282382,(936) 228-2382,16,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'address1': '904 W Montgomery St', 'address2': 'Ste 8', 'address3': None, 'city': 'Willis', 'zip_code': '77378', 'country': 'US', 'state': 'TX', 'display_address': ['904 W Montgomery St', 'Ste 8', 'Willis, TX 77378'], 'cross_streets': ''}","{'latitude': 30.42234, 'longitude': -95.48977}","['https://s3-media3.fl.yelpcdn.com/bphoto/kICH3ABbwJ9coV5VaptfkA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BTcCtj1ItjXZnnk2ZFay2g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/3tTWhRUr_DHpJyHz42unsQ/o.jpg']",[],,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$$,
15,LIs44KSb46I1rklKBbxNiA,sakura-japanese-sushi-and-steak-house-willis-2,Sakura Japanese Sushi & Steak House,https://s3-media4.fl.yelpcdn.com/bphoto/otQQ3R2TC6QEwlLS-HLV3Q/o.jpg,True,False,https://www.yelp.com/biz/sakura-japanese-sushi-and-steak-house-willis-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19366665340,(936) 666-5340,27,"[{'alias': 'teppanyaki', 'title': 'Teppanyaki'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'address1': '12709 Interstate 45 N', 'address2': 'Ste 350', 'address3': '', 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['12709 Interstate 45 N', 'Ste 350', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.42327811858482, 'longitude': -95.49412318276337}","['https://s3-media4.fl.yelpcdn.com/bphoto/otQQ3R2TC6QEwlLS-HLV3Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/SUA1f4ZVkmPqWPvc6XeIkQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/nFEESMX3T6JWe-2Gh_yGog/o.jpg']",[],"{'url': 'https://www.yelp.com/raq/LIs44KSb46I1rklKBbxNiA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,
16,z_yL6R10R-VhD9IyjnZxTg,mod-pizza-willis,MOD Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/JRZRGeqZw8TT6Rz3_s6-JA/o.jpg,True,False,https://www.yelp.com/biz/mod-pizza-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19365060001,(936) 506-0001,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'address1': '12360 Interstate 45 N', 'address2': 'Ste 100', 'address3': '', 'city': 'Willis', 'zip_code': '77378', 'country': 'US', 'state': 'TX', 'display_address': ['12360 Interstate 45 N', 'Ste 100', 'Willis, TX 77378'], 'cross_streets': ''}","{'latitude': 30.42286648, 'longitude': -95.49188393}","['https://s3-media3.fl.yelpcdn.com/bphoto/JRZRGeqZw8TT6Rz3_s6-JA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/sZHuZVcwarGsM7HsRv6LIQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/M4xQ4Py-iTopiHIeGlI_eg/o.jpg']","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/z_yL6R10R-VhD9IyjnZxTg?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,
17,_PwbWvW7yXEv0X316HeP4A,blimpie-americas-sub-shop-willis,Blimpie America's Sub Shop,https://s3-media2.fl.yelpcdn.com/bphoto/4ROrYEWHOTbJr2MvzwqH7Q/o.jpg,True,False,https://www.yelp.com/biz/blimpie-americas-sub-shop-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19362240448,(936) 224-0448,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'delis', 'title': 'Delis'}]",1.0,"{'address1': '9571 Fm 1097', 'address2': 'Ste 400', 'address3': None, 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['9571 Fm 1097', 'Ste 400', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.41992, 'longitude': -95.4968}",['https://s3-media2.fl.yelpcdn.com/bphoto/4ROrYEWHOTbJr2MvzwqH7Q/o.jpg'],[],"{'url': 'https://www.yelp.com/raq/_PwbWvW7yXEv0X316HeP4A?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,
18,GLLeQp2h7c0bR1U6asCGQg,chick-fil-a-willis-2,Chick-fil-A,https://s3-media1.fl.yelpcdn.com/bphoto/ZKmxWh0kw1hu3SiJuTTrSQ/o.jpg,True,False,https://www.yelp.com/biz/chick-fil-a-willis-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19362287503,(936) 228-7503,50,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"{'address1': '12310 Old Montgomery Rd', 'address2': '', 'address3': '', 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['12310 Old Montgomery Rd', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.4194055, 'longitude': -95.4923122}","['https://s3-media1.fl.yelpcdn.com/bphoto/ZKmxWh0kw1hu3SiJuTTrSQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/uS_5Ad5n97cxrB1NbudtYw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Mtaqa4xM0sOpGAHI4QUO3w/o.jpg']",['delivery'],,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,"[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-11-25', 'is_closed': None, 'start': '0600', 'end': '2200', 'is_overnight': False}, {'date': '2022-12-24', 'is_closed': None, 'start': '0600', 'end': '1430', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-31', 'is_closed': None, 'start': '0600', 'end': '1600', 'is_overnight': False}, {'date': '2023-01-01', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]"
19,XmtdhaUHA06UdOBlLwO9NA,schlotzskys-willis,Schlotzsky's,https://s3-media3.fl.yelpcdn.com/bphoto/J_NgY5Aw82JkWlsblng-JA/o.jpg,True,False,https://www.yelp.com/biz/schlotzskys-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19366665537,(936) 666-5537,40,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'catering', 'title': 'Caterers'}]",2.0,"{'address1': '12709 I45 S', 'address2': 'Ste 600', 'address3': '', 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['12709 I45 S', 'Ste 600', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.423569394629137, 'longitude': -95.49433023788633}","['https://s3-media2.fl.yelpcdn.com/bphoto/vKbRP7oOwgB8dJEX-Z9S2Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/gUb7IKb8bWdRHvPj2YddEg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/xXGt8W1GDvxsc56lkA75Ig/o.jpg']","['delivery', 'pickup']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,
20,VMxLZhdplys-yAv4qnqSXg,panda-express-willis,Panda Express,https://s3-media3.fl.yelpcdn.com/bphoto/EBqXwwJl-MNc_yYhb2L6Vw/o.jpg,True,False,https://www.yelp.com/biz/panda-express-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19364279698,(936) 427-9698,20,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'address1': '12725 I-45 N', 'address2': None, 'address3': None, 'city': 'Willis', 'zip_code': '77318', 'country': 'US', 'state': 'TX', 'display_address': ['12725 I-45 N', 'Willis, TX 77318'], 'cross_streets': ''}","{'latitude': 30.4239792, 'longitude': -95.4934082}","['https://s3-media3.fl.yelpcdn.com/bphoto/EBqXwwJl-MNc_yYhb2L6Vw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/5Bb_6JNxBIZH7N_aOBNukw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/XaFriySNyD0onyPV30XQ6g/o.jpg']","['pickup', 'delivery']",,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,
21,Q0jpa9W4Nged4Wxb5AoT0w,sonic-drive-in-willis-2,Sonic Drive-In,https://s3-media1.fl.yelpcdn.com/bphoto/EUy6yTANIAbhLw86zHGopg/o.jpg,True,False,https://www.yelp.com/biz/sonic-drive-in-willis-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19368900282,(936) 890-0282,12,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.0,"{'address1': '815 W Montgomery Rd', 'address2': '', 'address3': '', 'city': 'Willis', 'zip_code': '77378', 'country': 'US', 'state': 'TX', 'display_address': ['815 W Montgomery Rd', 'Willis, TX 77378'], 'cross_streets': ''}","{'latitude': 30.421276324512, 'longitude': -95.489040173752}","['https://s3-media1.fl.yelpcdn.com/bphoto/EUy6yTANIAbhLw86zHGopg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1HrVA5Q2Wntz6iMte3CDzw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/_XR8unpKszJ-v39LJ1MQCQ/o.jpg']","['pickup', 'delivery']",,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,
22,_PCaWcx9s36drT_FG9mTnw,wingstop-willis,Wingstop,https://s3-media2.fl.yelpcdn.com/bphoto/9fXZbnQ_cH8NcDYVZ8zWEQ/o.jpg,True,False,https://www.yelp.com/biz/wingstop-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19368909464,(936) 890-9464,34,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'address1': '12717 I-45 N', 'address2': '', 'address3': '', 'city': 'Willis', 'zip_code': '77378', 'country': 'US', 'state': 'TX', 'display_address': ['12717 I-45 N', 'Willis, TX 77378'], 'cross_streets': ''}","{'latitude': 30.423489704122133, 'longitude': -95.49373217485142}","['https://s3-media2.fl.yelpcdn.com/bphoto/9fXZbnQ_cH8NcDYVZ8zWEQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/omDFH7t1DOALoQ80FDta9A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/WGGhwPES7hwBu-SDiiaA_A/o.jpg']",[],"{'url': 'https://www.yelp.com/raq/_PCaWcx9s36drT_FG9mTnw?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,
23,xFi4qo1nKRVCWjF230EfZA,taco-bell-willis,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/A7-MonvmJ_Mry_aWxNjIXQ/o.jpg,True,False,https://www.yelp.com/biz/taco-bell-willis?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19368909300,(936) 890-9300,32,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'address1': '803 W Montgomery St', 'address2': '', 'address3': '', 'city': 'Willis', 'zip_code': '77378', 'country': 'US', 'state': 'TX', 'display_address': ['803 W Montgomery St', 'Willis, TX 77378'], 'cross_streets': ''}","{'latitude': 30.42239, 'longitude': -95.48615}","['https://s3-media3.fl.yelpcdn.com/bphoto/A7-MonvmJ_Mry_aWxNjIXQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ymdbDp0-RJYnDLfSnK1vYw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/-pGaA36sGvKIVuIftcsNxg/o.jpg']",['delivery'],,"[{'open': [{'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",$,
