,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,messaging
10,o_g-vMKxSFZRUPicjN5s_Q,sonic-drive-in-aubrey-5,Sonic Drive-In,https://s3-media3.fl.yelpcdn.com/bphoto/B8EncGWziWdSdKcTK8e2bA/o.jpg,True,False,https://www.yelp.com/biz/sonic-drive-in-aubrey-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19723476570,(972) 347-6570,38,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",1.5,"{'address1': '26741 East University Dr', 'address2': None, 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26741 East University Dr', 'Aubrey, TX 76227'], 'cross_streets': ''}","{'latitude': 33.2213738, 'longitude': -96.9334848}","['https://s3-media3.fl.yelpcdn.com/bphoto/B8EncGWziWdSdKcTK8e2bA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/cLuJIEAXUbz95ZhNxOOVFA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/GhrEx9ywMz2eJq8aXZe6bQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,"{'url': 'https://www.yelp.com/raq/o_g-vMKxSFZRUPicjN5s_Q?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
11,bFh_LbztghTbxrMkW7pXxA,subway-little-elm-8,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/_-M15hXziPHynX5z0GJS_A/o.jpg,True,False,https://www.yelp.com/biz/subway-little-elm-8?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14694816810,(469) 481-6810,23,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'address1': '26795 Hwy 380 E', 'address2': 'Ste 1100', 'address3': '', 'city': 'Little Elm', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26795 Hwy 380 E', 'Ste 1100', 'Little Elm, TX 76227'], 'cross_streets': ''}","{'latitude': 33.2203910010591, 'longitude': -96.9116222253829}","['https://s3-media4.fl.yelpcdn.com/bphoto/_-M15hXziPHynX5z0GJS_A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/t0kUzgSnpVWyR6JNo7Nsyw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/A3WSabAOwL1kSPML-fAcNw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,"{'url': 'https://www.yelp.com/raq/bFh_LbztghTbxrMkW7pXxA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
12,zc0GVHpSDrwZYBH5imO6Eg,ice-ice-baby-savannah,Ice Ice Baby,,True,False,https://www.yelp.com/biz/ice-ice-baby-savannah?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12142967117,(214) 296-7117,1,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Savannah', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['Savannah, TX 76227'], 'cross_streets': ''}","{'latitude': 33.2221536223282, 'longitude': -96.9035983085632}",[],$,,[],,
13,yOQAuEsb5GHAkjXV0M-fFw,cracked-and-crepe-aubrey,Cracked & Crepe,https://s3-media3.fl.yelpcdn.com/bphoto/U3OAyS-qLCgUMknsuj2KQg/o.jpg,True,False,https://www.yelp.com/biz/cracked-and-crepe-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14694816163,(469) 481-6163,78,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'address1': '27379 E University Dr', 'address2': 'Ste 100', 'address3': '', 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 100', 'Aubrey, TX 76227'], 'cross_streets': ''}","{'latitude': 33.22348, 'longitude': -96.97359}","['https://s3-media3.fl.yelpcdn.com/bphoto/U3OAyS-qLCgUMknsuj2KQg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ujG_lp6inW4XwB42icAruQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/rSGocauGPQQiG57h6vLuew/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
14,3laIllEuWvKpxBMLEIQlyQ,fortune-star-chinese-and-thai-cuisine-aubrey,Fortune Star Chinese and Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/VjoPcnsDLJEN6TvW3b0vZw/o.jpg,True,False,https://www.yelp.com/biz/fortune-star-chinese-and-thai-cuisine-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19724331056,(972) 433-1056,50,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,"{'address1': '27379 E University Dr', 'address2': 'Ste 800', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 800', 'Aubrey, TX 76227'], 'cross_streets': ''}","{'latitude': 33.22348, 'longitude': -96.97359}","['https://s3-media2.fl.yelpcdn.com/bphoto/VjoPcnsDLJEN6TvW3b0vZw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/6p7n4y4FkZwZsvpsW8MKKw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/qQiMqtS5KsRvo3hfa3SjOQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
15,Qkudr-NkuPleXeMACLYSFA,godfathers-pizza-aubrey,Godfather's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/9OF-DhhzJBCoj6hqI8EruQ/o.jpg,True,False,https://www.yelp.com/biz/godfathers-pizza-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14694812255,(469) 481-2255,10,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'address1': '27379 E University Dr', 'address2': 'Ste 400', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 400', 'Aubrey, TX 76227'], 'cross_streets': ''}","{'latitude': 33.220337139154815, 'longitude': -96.90006844336006}","['https://s3-media1.fl.yelpcdn.com/bphoto/9OF-DhhzJBCoj6hqI8EruQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/zz3vx2Wype9A2vhsOo0kVA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Na5thpZVXBWElFU9rXpnqA/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,"{'url': 'https://www.yelp.com/raq/Qkudr-NkuPleXeMACLYSFA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
16,bhW7ow0fWVXAJCTu5VW_jQ,broad-streat-station-denton,Broad StrEAT Station,https://s3-media1.fl.yelpcdn.com/bphoto/fYinGhodIPRq1l-FHRUm_w/o.jpg,False,False,https://www.yelp.com/biz/broad-streat-station-denton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12143053058,(214) 305-3058,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",5.0,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Denton', 'zip_code': '76201', 'country': 'US', 'state': 'TX', 'display_address': ['Denton, TX 76201'], 'cross_streets': ''}","{'latitude': 33.228391299775, 'longitude': -96.9015578677657}","['https://s3-media1.fl.yelpcdn.com/bphoto/fYinGhodIPRq1l-FHRUm_w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BXLoDrIcSY6uZIq3hveJoQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/VYkWaBWZaw358AtxgZwjbA/o.jpg']",,,[],,
17,OVA6yAnz-t2plf10rV0IYg,naf-naf-frisco-frisco,Naf Naf - Frisco,https://s3-media1.fl.yelpcdn.com/bphoto/01aG7FgfPRvGiDMmy-4fhA/o.jpg,True,False,https://www.yelp.com/biz/naf-naf-frisco-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14699565200,(469) 956-5200,25,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,"{'address1': '1525 US Hwy 380', 'address2': 'Ste 400', 'address3': '', 'city': 'Frisco', 'zip_code': '75033', 'country': 'US', 'state': 'TX', 'display_address': ['1525 US Hwy 380', 'Ste 400', 'Frisco, TX 75033'], 'cross_streets': ''}","{'latitude': 33.21825386136442, 'longitude': -96.87684467273786}","['https://s3-media1.fl.yelpcdn.com/bphoto/01aG7FgfPRvGiDMmy-4fhA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Ume1CuAezjd5-yNKoElVzg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/L3cuCGvPJkxUeym_PahbmQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1045', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1045', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1045', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1045', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1045', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1045', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1045', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
18,MvXyh0R1GI74GiDga517jA,hungry-platters-prosper,Hungry Platters,https://s3-media2.fl.yelpcdn.com/bphoto/wqZho4ECk2MwsSNQgdZEKQ/o.jpg,True,False,https://www.yelp.com/biz/hungry-platters-prosper?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14694816006,(469) 481-6006,190,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'address1': '4740 W University Dr', 'address2': None, 'address3': '', 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['4740 W University Dr', 'Prosper, TX 75078'], 'cross_streets': ''}","{'latitude': 33.21924, 'longitude': -96.82045}","['https://s3-media2.fl.yelpcdn.com/bphoto/wqZho4ECk2MwsSNQgdZEKQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/p6D9aDSSegTqvExeVrTLMQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/1rUZcBoyzhducI2mzmfxFQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1330', 'day': 4}, {'is_overnight': False, 'start': '1445', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
19,jiJ3Nq9IbtrDkn8EOhE-8A,tailgaters-sports-bar-380-location-frisco,Tailgaters Sports Bar - 380 Location,https://s3-media1.fl.yelpcdn.com/bphoto/Du4FyV7suhY0sHN1QWZZxw/o.jpg,True,False,https://www.yelp.com/biz/tailgaters-sports-bar-380-location-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14694812237,(469) 481-2237,51,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'address1': '16710 Fm 423', 'address2': 'Ste 1000', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['16710 Fm 423', 'Ste 1000', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.21726421150205, 'longitude': -96.8797603}","['https://s3-media1.fl.yelpcdn.com/bphoto/Du4FyV7suhY0sHN1QWZZxw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/bycgcvoBUwZs51yeuYItOQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ONPourW1fh_1Ao-n8HjrdQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,"{'url': 'https://www.yelp.com/raq/jiJ3Nq9IbtrDkn8EOhE-8A?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
20,Zgf-GnxkN3pmv033YRzpcw,poki-bowl-frisco,Poki Bowl,https://s3-media4.fl.yelpcdn.com/bphoto/uReVFGZlOIYhoER3SvsoeA/o.jpg,True,False,https://www.yelp.com/biz/poki-bowl-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,,,17,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",3.0,"{'address1': '16710 Fm 423', 'address2': 'Unit 100', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['16710 Fm 423', 'Unit 100', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.15842, 'longitude': -96.89068}","['https://s3-media4.fl.yelpcdn.com/bphoto/uReVFGZlOIYhoER3SvsoeA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ORO3Mh5X39N5R4rbG33CIQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ust5lp8PL2xA310fCnn3rw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
21,PSdYVsopHU2UiHQaWi9tTw,mod-pizza-prosper,MOD Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/JSc_9tkh9ZzXj6ZA2snsIQ/o.jpg,True,False,https://www.yelp.com/biz/mod-pizza-prosper?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12149721583,(214) 972-1583,168,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'address1': '4780 W University Dr', 'address2': 'Ste 10', 'address3': None, 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['4780 W University Dr', 'Ste 10', 'Prosper, TX 75078'], 'cross_streets': ''}","{'latitude': 33.2201215508934, 'longitude': -96.8796264336396}","['https://s3-media3.fl.yelpcdn.com/bphoto/JSc_9tkh9ZzXj6ZA2snsIQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Jt1nBFMDPxnhKoddOMYoAA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/QkbA35wnVyc5C3523zbjhw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
22,BzTiOG1rKflwZnioC0d5hQ,wingstop-prosper-3,Wingstop,https://s3-media1.fl.yelpcdn.com/bphoto/eN7RZ0sIoxrDQXUk99OAUQ/o.jpg,True,False,https://www.yelp.com/biz/wingstop-prosper-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14698139464,(469) 813-9464,58,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'address1': '4940 W University Dr', 'address2': None, 'address3': None, 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['4940 W University Dr', 'Prosper, TX 75078'], 'cross_streets': ''}","{'latitude': 33.21934, 'longitude': -96.881852}","['https://s3-media1.fl.yelpcdn.com/bphoto/eN7RZ0sIoxrDQXUk99OAUQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/JgcWEkUtJc_E5p0Gg1JhRQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/rRFnUn4s_2v9F4VPlhxpSQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
23,Q2z6-am58t-h9fi_ZCky_A,raising-canes-prosper,Raising Canes,https://s3-media4.fl.yelpcdn.com/bphoto/O_mt1PhSzrDNJpdIFiuUoQ/o.jpg,True,False,https://www.yelp.com/biz/raising-canes-prosper?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19724331350,(972) 433-1350,19,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'address1': '4760 W University Dr', 'address2': '', 'address3': None, 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['4760 W University Dr', 'Prosper, TX 75078'], 'cross_streets': ''}","{'latitude': 33.2195912118081, 'longitude': -96.8787967256894}","['https://s3-media4.fl.yelpcdn.com/bphoto/O_mt1PhSzrDNJpdIFiuUoQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/wtfhDlWKmOVgmQTQcWatBQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/vYSvBxYUUYqK4ag_RdYitg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
24,Xbu1z0g2kqrmJSHYliIYeA,fuzzys-taco-shop-prosper,Fuzzy's Taco Shop,https://s3-media4.fl.yelpcdn.com/bphoto/zN2hMhEXmeAzyB6DwSkUrw/o.jpg,True,False,https://www.yelp.com/biz/fuzzys-taco-shop-prosper?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14694816020,(469) 481-6020,61,"[{'alias': 'tacos', 'title': 'Tacos'}]",2.0,"{'address1': '4740 W University Dr', 'address2': 'Ste 20', 'address3': None, 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['4740 W University Dr', 'Ste 20', 'Prosper, TX 75078'], 'cross_streets': ''}","{'latitude': 33.220885238337466, 'longitude': -96.87963438799615}","['https://s3-media4.fl.yelpcdn.com/bphoto/zN2hMhEXmeAzyB6DwSkUrw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/awBouiZemVoqh-Bm5NL_GQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/DzU2CNHsxLvC06EmllhDxg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,"{'url': 'https://www.yelp.com/raq/Xbu1z0g2kqrmJSHYliIYeA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
