id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
98fzEgxrXDHtJsGGvIuEEA,barracruda-seafood-and-grill-little-elm,BarraCruda Seafood And Grill,https://s3-media3.fl.yelpcdn.com/bphoto/EipcWaZfQAbXdHYTHmi2gg/o.jpg,False,https://www.yelp.com/biz/barracruda-seafood-and-grill-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,19,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 33.1654757, 'longitude': -96.9297505}",[],"{'address1': '498 W El Dorado Pkwy', 'address2': None, 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['498 W El Dorado Pkwy', 'Little Elm, TX 75068']}",+14693620411,(469) 362-0411,11850.864374276314,
yNoiQLuabPv2npnQRWw9uA,ferraris-pizzeria-plano-2,Ferrari's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/0Oo_CCaj7alzDCCFxU6eFQ/o.jpg,False,https://www.yelp.com/biz/ferraris-pizzeria-plano-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,379,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 33.073882, 'longitude': -96.771091}",['delivery'],"{'address1': '3949 Legacy Dr', 'address2': 'Ste 100', 'address3': '', 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['3949 Legacy Dr', 'Ste 100', 'Plano, TX 75023']}",+19724912777,(972) 491-2777,7888.113010465732,$
UBxqviY-hQ5IDBL4SMdbhg,hot-some-chicken-lewisville,Hot Some Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/5H3KF7wH6xn7wFE6WfcDAw/o.jpg,False,https://www.yelp.com/biz/hot-some-chicken-lewisville?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,56,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 33.003589, 'longitude': -96.970352}",['delivery'],"{'address1': '2405 S Stemmons Fwy', 'address2': 'Ste 123', 'address3': None, 'city': 'Lewisville', 'zip_code': '75067', 'country': 'US', 'state': 'TX', 'display_address': ['2405 S Stemmons Fwy', 'Ste 123', 'Lewisville, TX 75067']}",,,20091.05719697555,
icK467zSGbcVKOXvYG-GXQ,gully-point-frisco,Gully Point,https://s3-media4.fl.yelpcdn.com/bphoto/ZM0O-Y5SJr2dRmdsFDxrzA/o.jpg,False,https://www.yelp.com/biz/gully-point-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,47,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"{'latitude': 33.15239, 'longitude': -96.86797}","['delivery', 'pickup']","{'address1': '2525 Main St', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['2525 Main St', 'Frisco, TX 75034']}",+12144942117,(214) 494-2117,5056.085701259633,
2V8rtOukZv28V-2O_UtknA,salubrious-juice-and-more-frisco,Salubrious Juice and More,https://s3-media1.fl.yelpcdn.com/bphoto/kn2oZxyrOc_DqcrWE1bQiA/o.jpg,False,https://www.yelp.com/biz/salubrious-juice-and-more-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,166,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 33.1392951361546, 'longitude': -96.7848739214264}","['delivery', 'pickup']","{'address1': '10990 Rolater Rd', 'address2': 'Suite 50', 'address3': None, 'city': 'Frisco', 'zip_code': '75035', 'country': 'US', 'state': 'TX', 'display_address': ['10990 Rolater Rd', 'Suite 50', 'Frisco, TX 75035']}",+19727043719,(972) 704-3719,3277.39208926094,$
SNHOYL6JEXEiL_ORK2IRfQ,first-watch-prosper,First Watch,https://s3-media3.fl.yelpcdn.com/bphoto/-aWYVOaTKKRXc7M8dUXHfQ/o.jpg,False,https://www.yelp.com/biz/first-watch-prosper?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,103,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 33.22340263, 'longitude': -96.7974016}",[],"{'address1': '1111 South Preston Rd', 'address2': 'Ste 10', 'address3': None, 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['1111 South Preston Rd', 'Ste 10', 'Prosper, TX 75078']}",+14694811781,(469) 481-1781,10325.332203190854,
DG-EIBKqcRhzK0NaMNK0JQ,morefan-plano,Morefan,https://s3-media2.fl.yelpcdn.com/bphoto/kbfVFEn6eSvhwtPFkM-H3g/o.jpg,False,https://www.yelp.com/biz/morefan-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,53,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 33.0671478530394, 'longitude': -96.6953925}","['delivery', 'pickup']","{'address1': '240 Legacy Dr', 'address2': '308 B', 'address3': None, 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['240 Legacy Dr', '308 B', 'Plano, TX 75023']}",+19725178898,(972) 517-8898,13611.63448368507,
DbhWsPmeErxMzxQI7Uzu-Q,euro-deli-too-plano,Euro Deli Too,https://s3-media1.fl.yelpcdn.com/bphoto/pJ3u3RY9IZ3v2hN6p60y8Q/o.jpg,False,https://www.yelp.com/biz/euro-deli-too-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,24,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 33.0702018737793, 'longitude': -96.7707977294922}",[],"{'address1': '6832 Coit Rd', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['6832 Coit Rd', 'Plano, TX 75023']}",+19723120244,(972) 312-0244,8251.67022683351,$
CS1R4s7A8ojENgPH8j1r0Q,haji-ali-juice-plano,Haji Ali Juice,https://s3-media2.fl.yelpcdn.com/bphoto/sMOgESDfKSa4Ki66Y82ukg/o.jpg,False,https://www.yelp.com/biz/haji-ali-juice-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,5,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 33.05858, 'longitude': -96.74946}",[],"{'address1': '6300 Independence Pkwy', 'address2': None, 'address3': '', 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['6300 Independence Pkwy', 'Plano, TX 75023']}",+14698140258,(469) 814-0258,10411.22284908881,
zuaLmRpXbZjC_ek0ZHLEjQ,jersey-mikes-subs-frisco-8,Jersey Mike's Subs,https://s3-media1.fl.yelpcdn.com/bphoto/D0OmHuGnIqx5MNVhPVfiFw/o.jpg,False,https://www.yelp.com/biz/jersey-mikes-subs-frisco-8?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,17,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 33.10815, 'longitude': -96.84237}","['delivery', 'pickup']","{'address1': '3555 Legacy Dr', 'address2': 'Ste 130', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['3555 Legacy Dr', 'Ste 130', 'Frisco, TX 75034']}",+19729875977,(972) 987-5977,3461.8152986613864,
9m26Y953aae1chxft1lKMg,mignon-plano,Mignon,https://s3-media1.fl.yelpcdn.com/bphoto/T-OS-wUhjnwnWx92K3eXow/o.jpg,False,https://www.yelp.com/biz/mignon-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,280,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 33.05075938751062, 'longitude': -96.79536976733432}",['delivery'],"{'address1': '4005 Preston Rd', 'address2': 'Ste 518', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['4005 Preston Rd', 'Ste 518', 'Plano, TX 75093']}",+19729433372,(972) 943-3372,9335.654359769802,$$$
tUx3QupT9KfaLpPjKafCXQ,fish-city-grill-allen,Fish City Grill,https://s3-media2.fl.yelpcdn.com/bphoto/DX9WoLIsvPBY5Y5cByz82w/o.jpg,False,https://www.yelp.com/biz/fish-city-grill-allen?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,213,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 33.0875656, 'longitude': -96.683619}",['delivery'],"{'address1': '1015 Watters Creek Blvd', 'address2': 'Ste 150', 'address3': '', 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['1015 Watters Creek Blvd', 'Ste 150', 'Allen, TX 75013']}",+19729083474,(972) 908-3474,13591.519389714558,$$
tEWD-FLngK7mPwW6jama_A,hat-creek-burger-company-allen-3,Hat Creek Burger Company,https://s3-media2.fl.yelpcdn.com/bphoto/gyLqrOxEYoGSccJ-ibNdLQ/o.jpg,False,https://www.yelp.com/biz/hat-creek-burger-company-allen-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,168,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 33.11634, 'longitude': -96.6541655}","['delivery', 'pickup']","{'address1': '555 E Exchange Pkwy', 'address2': '', 'address3': None, 'city': 'Allen', 'zip_code': '75002', 'country': 'US', 'state': 'TX', 'display_address': ['555 E Exchange Pkwy', 'Allen, TX 75002']}",+12147857330,(214) 785-7330,15459.834728208816,
f0sSSZKKoeTonRcn_FuUxg,yoshi-shabu-shabu-richardson,Yoshi Shabu Shabu,https://s3-media2.fl.yelpcdn.com/bphoto/IGd29NR4zwoN3a-o7yOWZg/o.jpg,False,https://www.yelp.com/biz/yoshi-shabu-shabu-richardson?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1341,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 32.9738221902173, 'longitude': -96.71380116735847}",['delivery'],"{'address1': '1801 N Greenville Ave', 'address2': 'Ste 400', 'address3': '', 'city': 'Richardson', 'zip_code': '75081', 'country': 'US', 'state': 'TX', 'display_address': ['1801 N Greenville Ave', 'Ste 400', 'Richardson, TX 75081']}",+19728079057,(972) 807-9057,20172.57078834163,$$
kJeccdUgRVc5yUlmvLyPtw,bb-q-chicken-carrollton-carrollton-2,bb.q Chicken - Carrollton,https://s3-media2.fl.yelpcdn.com/bphoto/A_6P1nRtcNcyfJ9u5rRMHQ/o.jpg,False,https://www.yelp.com/biz/bb-q-chicken-carrollton-carrollton-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,477,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 32.9871811694484, 'longitude': -96.91043363055832}",[],"{'address1': '2625 Old Denton Rd', 'address2': 'Ste 582', 'address3': '', 'city': 'Carrollton', 'zip_code': '75007', 'country': 'US', 'state': 'TX', 'display_address': ['2625 Old Denton Rd', 'Ste 582', 'Carrollton, TX 75007']}",+14697170999,(469) 717-0999,18248.066052945775,$$
eNwam9V9mTo3zU4gaA730w,velvet-taco-legacy-hall-plano,Velvet Taco Legacy Hall,https://s3-media3.fl.yelpcdn.com/bphoto/yXdll70dvMWen_ItpF34rA/o.jpg,False,https://www.yelp.com/biz/velvet-taco-legacy-hall-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,66,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.5,"{'latitude': 33.08346916503573, 'longitude': -96.82587721391418}",[],"{'address1': '7800 Windrose Ave', 'address2': '', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7800 Windrose Ave', 'Plano, TX 75024']}",+14695928842,(469) 592-8842,5470.305887883936,
Qzc9jIHJeX2MLTq5ynMwUg,little-elm-tacos-trompo-king-little-elm,Little Elm Tacos - Trompo King,https://s3-media4.fl.yelpcdn.com/bphoto/P-lvPhqrx7mJk8_MjxPezA/o.jpg,False,https://www.yelp.com/biz/little-elm-tacos-trompo-king-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,65,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 33.1558868404851, 'longitude': -96.9439333147799}","['delivery', 'pickup']","{'address1': '500 W Eldorado Pkwy', 'address2': 'Ste 100', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['500 W Eldorado Pkwy', 'Ste 100', 'Little Elm, TX 75068']}",+14693624759,(469) 362-4759,11915.931704848968,$
cEIkirpGljclPdTXg-mHgQ,rudys-country-store-and-bar-b-q-frisco-3,"Rudy's ""Country Store"" and Bar-B-Q",https://s3-media4.fl.yelpcdn.com/bphoto/BZ7rj0ldrwh42t7Ii7-kog/o.jpg,False,https://www.yelp.com/biz/rudys-country-store-and-bar-b-q-frisco-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,447,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 33.159809, 'longitude': -96.8392503}","['delivery', 'pickup']","{'address1': '9828 Dallas Pkwy', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['9828 Dallas Pkwy', 'Frisco, TX 75034']}",+19727127839,(972) 712-7839,3586.247687564567,$$
Mr6ocC62SGxTt-UM1bp7AA,velvet-taco-the-colony,Velvet Taco,https://s3-media3.fl.yelpcdn.com/bphoto/wqGZ8CTK8kkQ0CrAFc966A/o.jpg,False,https://www.yelp.com/biz/velvet-taco-the-colony?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,23,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': 33.07121, 'longitude': -96.87224}","['delivery', 'pickup']","{'address1': '5350 Nebraska Furniture Mart Dr.', 'address2': None, 'address3': None, 'city': 'The Colony', 'zip_code': '75056', 'country': 'US', 'state': 'TX', 'display_address': ['5350 Nebraska Furniture Mart Dr.', 'The Colony, TX 75056']}",+14698254595,(469) 825-4595,8408.886659258545,
80jkzascLpR-03Qu9DepTg,taiwan-cafe-plano,Taiwan Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/d_PZEP9flwBe-fwH5OZcrw/o.jpg,False,https://www.yelp.com/biz/taiwan-cafe-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,286,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 33.0194639, 'longitude': -96.7479279}","['delivery', 'pickup']","{'address1': '2747 W 15th St', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75075', 'country': 'US', 'state': 'TX', 'display_address': ['2747 W 15th St', 'Plano, TX 75075']}",+19727581168,(972) 758-1168,14153.639892407879,$
JMkwacYP19CAFW5GPMF7DQ,cafe-max-plano,Cafe Max,https://s3-media3.fl.yelpcdn.com/bphoto/sJq4C-zH3hwQnNUtBHerag/o.jpg,False,https://www.yelp.com/biz/cafe-max-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,96,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 33.0556635668332, 'longitude': -96.8324723882912}",['delivery'],"{'address1': '6147 Windhaven Pkwy', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['6147 Windhaven Pkwy', 'Plano, TX 75093']}",+19724037167,(972) 403-7167,8616.19484242098,$$
AlX7rMLA8Gc5P66UE0OonQ,capriottis-sandwich-shop-frisco-3,Capriotti's Sandwich Shop,https://s3-media4.fl.yelpcdn.com/bphoto/CMLP7gEtWxyw6o4ihNBPuA/o.jpg,False,https://www.yelp.com/biz/capriottis-sandwich-shop-frisco-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.5,"{'latitude': 33.10035, 'longitude': -96.80066649999999}","['delivery', 'pickup']","{'address1': '9506 Sh-121', 'address2': 'Ste K1', 'address3': '', 'city': 'Frisco', 'zip_code': '75035', 'country': 'US', 'state': 'TX', 'display_address': ['9506 Sh-121', 'Ste K1', 'Frisco, TX 75035']}",+19724308283,(972) 430-8283,3948.175458510328,
rnw0tjdmH7nI4QCUPiNbGg,yin-tang-carrollton-3,Yin Tang,https://s3-media1.fl.yelpcdn.com/bphoto/9TI2MRJ3pRQz2u--iRybEA/o.jpg,False,https://www.yelp.com/biz/yin-tang-carrollton-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,61,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 32.98014, 'longitude': -96.90786}",['delivery'],"{'address1': '2528 Old Denton Rd', 'address2': 'Ste 350', 'address3': None, 'city': 'Carrollton', 'zip_code': '75006', 'country': 'US', 'state': 'TX', 'display_address': ['2528 Old Denton Rd', 'Ste 350', 'Carrollton, TX 75006']}",+14699008188,(469) 900-8188,18835.510546679197,$$
fzQBnk3w5LZxO_1Zv14FPQ,54th-street-restaurant-and-drafthouse-the-colony-2,54th Street Restaurant & Drafthouse,https://s3-media3.fl.yelpcdn.com/bphoto/GYTPbgN9BV0TmmW1-sJA9Q/o.jpg,False,https://www.yelp.com/biz/54th-street-restaurant-and-drafthouse-the-colony-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,179,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 33.07043, 'longitude': -96.880654}","['delivery', 'pickup']","{'address1': '5201 State Hwy 121', 'address2': '', 'address3': None, 'city': 'The Colony', 'zip_code': '75056', 'country': 'US', 'state': 'TX', 'display_address': ['5201 State Hwy 121', 'The Colony, TX 75056']}",+12144691054,(214) 469-1054,8959.971679311768,$$
vxR6uRe5us41UX8nUasvaQ,romeos-pizza-frisco,Romeo's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/vNqeYPXZ3LXamu46mBS6TA/o.jpg,False,https://www.yelp.com/biz/romeos-pizza-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,37,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 33.118702044481005, 'longitude': -96.86109637691078}",['delivery'],"{'address1': '4747 4th Army Dr', 'address2': 'Ste 120', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['4747 4th Army Dr', 'Ste 120', 'Frisco, TX 75034']}",+14698270700,(469) 827-0700,4196.341543452332,
VIxko3Tzu2bGJl2WAnm5Uw,barros-pizza-mckinney-3,Barro's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/IDSHg3S2RVva6bwVv0fYrg/o.jpg,False,https://www.yelp.com/biz/barros-pizza-mckinney-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,72,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 33.175312173611324, 'longitude': -96.64121569999999}",[],"{'address1': '2730 S Central Expy', 'address2': None, 'address3': '', 'city': 'Mckinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['2730 S Central Expy', 'Mckinney, TX 75070']}",+14696252898,(469) 625-2898,17233.447961959355,
m835gmWJX06S8ChVR9QVPg,stir-cafe-dallas,Stir Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/gSl2EDx8IzuD3bcNB4rJvQ/o.jpg,False,https://www.yelp.com/biz/stir-cafe-dallas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,57,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 32.9737144692051, 'longitude': -96.8212143563446}","['delivery', 'pickup']","{'address1': '16400 Dallas Pkwy', 'address2': 'Ste 111', 'address3': '', 'city': 'Dallas', 'zip_code': '75248', 'country': 'US', 'state': 'TX', 'display_address': ['16400 Dallas Pkwy', 'Ste 111', 'Dallas, TX 75248']}",+19727331883,(972) 733-1883,17638.786003135265,$
s-aRwLfNhSxbGJ6V_L-sDA,kun-rolling-pot-plano,Kun Rolling Pot,https://s3-media1.fl.yelpcdn.com/bphoto/eBV60nn9urNDgc8qQWa5Gg/o.jpg,False,https://www.yelp.com/biz/kun-rolling-pot-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,40,"[{'alias': 'conveyorsushi', 'title': 'Conveyor Belt Sushi'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,"{'latitude': 33.02978, 'longitude': -96.77067}","['delivery', 'pickup']","{'address1': '2001 Coit Rd', 'address2': 'Ste 170', 'address3': '', 'city': 'Plano', 'zip_code': '75075', 'country': 'US', 'state': 'TX', 'display_address': ['2001 Coit Rd', 'Ste 170', 'Plano, TX 75075']}",+14698140506,(469) 814-0506,12300.401172804211,
XIrYN0qGn5CrCsMlqCoQDA,mrbeast-burger-frisco,MrBeast Burger,https://s3-media1.fl.yelpcdn.com/bphoto/m2HA99jNZ8RCSR8JWHDZMQ/o.jpg,False,https://www.yelp.com/biz/mrbeast-burger-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,18,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 33.125850677490234, 'longitude': -96.83163452148438}",[],"{'address1': '', 'address2': None, 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['Frisco, TX 75034']}",+18772327898,(877) 232-7898,3538.3599013006665,
yhf_wGOEOK882gn9FqvIVA,velvet-taco-grandscape-the-colony,Velvet Taco Grandscape,https://s3-media1.fl.yelpcdn.com/bphoto/8xQPTqJWzofUdC4UswGmdw/o.jpg,False,https://www.yelp.com/biz/velvet-taco-grandscape-the-colony?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 33.07121, 'longitude': -96.87224}",[],"{'address1': '5350 Nebraska Furniture Mart Dr', 'address2': None, 'address3': '', 'city': 'The Colony', 'zip_code': '75056', 'country': 'US', 'state': 'TX', 'display_address': ['5350 Nebraska Furniture Mart Dr', 'The Colony, TX 75056']}",,,8408.886659258545,
